0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11.9249488,85.0738127,32.0365863,48.2595051,40.2907979,41.3460804,132.0450499,6.2799536,135.1469251,136.1897511,14.8129523,4.6669381,61.9881895,53.3534292,56.2883895,32.5746966,13.8450599,36.6974161,0,34.4345123
26.6916796,98.9062452,36.7024899,51.5268468,49.9915558,72.3931876,4.2275572,12.6960061,21.9311687,21.7547238,19.7964135,9.4827937,71.4876041,86.1981023,91.6715953,70.7397967,23.1939527,39.9290233,0,67.9330442
42.4893319,12.8157835,38.9364752,55.0062537,59.4567168,5.81883,11.4773309,17.9637468,30.6476304,30.8070467,31.0285033,19.6160507,76.703067,27.7468992,104.0714837,118.2528938,27.4435863,41.9461829,0,87.6307252
56.4212504,27.1834848,43.8687568,59.0907403,63.3725848,15.0843428,17.561459,20.4459939,46.3294254,36.2375671,43.6108331,32.5311746,85.8189327,52.6779211,110.6194362,13.5726647,36.476124,48.1320422,0,26.8940518
70.5533506,43.6328822,48.8517636,64.3907875,23.5161892,33.2501651,20.7270954,27.5764096,49.729145,63.7863641,53.9773842,43.1305334,28.2585504,85.7583448,117.6696963,24.5718319,40.4596062,50.8612842,0,34.3100756
85.052092,57.0288902,53.7687616,72.6898454,40.7142001,40.4328795,27.5263052,33.8116685,63.8111438,74.1157364,60.5592353,52.179573,52.6056083,26.5396048,12.5911823,33.3215064,42.9758293,54.310965,0,50.2886946
98.7012179,71.5302091,55.0343901,76.2079071,52.5994226,73.6632701,33.9076551,54.9768726,75.4273517,88.0677072,65.4923557,60.3791204,78.4562623,31.3566375,23.7732858,46.3700409,44.8425435,60.2437771,0,76.7560262
12.7181171,85.8628314,59.100764,10.4087168,72.3127061,5.2175078,48.9593077,70.2259632,102.8582694,102.7815681,81.790975,65.4454617,26.408426,37.3729852,45.5725909,59.5190593,48.225243,73.9261743,0,82.3407825
27.1822421,99.5430734,64.366435,18.391708,5.4420139,9.4172255,59.3241064,79.6916224,111.1238029,131.3977943,84.4410654,75.4442202,37.7239839,52.0723725,70.6200065,64.2357911,51.9248374,8.1527892,0,10.2363879
43.6645836,12.317804,71.7834819,23.8248279,15.0911175,33.0981394,71.906323,102.2551706,116.7401223,135.1653592,90.6748772,81.9271407,52.0238299,57.1059792,85.1198475,70.5514114,55.2582467,22.9342652,0,21.7697579
56.7943198,27.1327298,76.3336183,31.9734182,40.6227241,40.3979682,92.4056242,124.2880255,128.2391879,0,95.0398906,94.5264088,58.0396771,62.0708675,103.1003097,103.0660651,60.3918518,27.4009845,0,32.6009397
71.3628854,43.3665044,79.2828242,43.6730624,50.3715639,54.3966381,102.271756,132.3540918,135.9882878,0,22.0740207,101.1922045,85.7369025,64.4869975,110.3000748,119.1989223,64.3571915,37.7507648,0,43.0506511
85.578325,56.7686054,83.3989362,49.6056301,59.8040795,55.9301789,110.7718171,6.2836325,32.1795283,0,35.9553188,9.9714086,26.48439,66.9539779,116.7157043,14.1165109,66.9408306,48.5341803,0,78.5991029
99.3911669,71.1966078,5.6920988,58.6050747,70.9531855,72.878797,120.2686941,12.2163074,41.110305,0,60.8050069,35.969511,33.0991104,69.3196045,11.7638412,24.7665249,74.2239906,60.8334626,0,81.9993055
12.4469002,85.3788063,10.3764221,67.9713099,5.0856816,33.5374004,124.3028837,17.6377067,41.2120264,0,65.7219205,60.6867471,36.9821048,76.9538145,23.4948152,31.9993725,4.2857605,3.4061994,0,88.814468
26.9769026,95.4957389,18.4414788,76.3366395,14.9353324,40.6831071,132.0335016,20.8675282,63.2586079,0,82.7694149,65.7004872,43.5484749,26.6272718,73.7074408,42.5149612,8.2355569,7.8738392,0,22.4927329
42.2105027,99.2947471,23.4074102,83.3363073,40.3326324,47.5017407,139.618001,27.5343264,76.8935016,0,84.7210721,84.8496718,53.5643051,40.0615075,106.9730441,45.4329118,23.1827964,13.4404155,0,29.4078159
56.7769311,12.7676065,27.9238987,18.5982694,61.8474207,50.6016696,6.411372,33.6153494,79.5428053,0,101.4873138,102.3150189,57.3304327,52.0457711,118.1221165,54.3810336,27.5665817,22.9226396,0,31.6746947
71.0750791,27.499361,44.1232784,23.8324759,9.4255386,60.334872,12.1274261,36.3163639,88.9277868,0,5.4578729,4.4622492,62.0464799,57.1604681,13.3125103,71.1949279,37.597635,27.1896906,0,52.3259825
85.3906923,43.4829942,48.655391,49.9845391,17.9940032,5.4099766,19.0440104,48.6656441,95.9258595,0,9.6906107,9.778142,66.9639891,62.4288583,23.8780072,80.9790147,62.9159046,36.6532892,0,57.2060942
99.4748371,57.1129931,59.0883836,73.1938013,33.2098049,9.9253942,27.6110614,55.6327964,103.4076121,0,14.9407519,33.1600358,71.8796793,70.0091841,35.4443798,86.2951849,17.9556227,48.2210377,0,83.6720532
0,71.4616601,76.9362569,83.9113796,40.3581516,15.0101175,33.6429969,62.6976006,110.5891865,0,19.6057242,60.5911236,78.912527,77.1246492,41.2766391,93.7116935,36.303848,60.62021,0,0
0,85.5452955,83.6696613,6.0089379,49.8935074,25.041952,56.2902694,71.7973666,135.1069453,0,31.1386565,65.1403421,85.7946493,26.1426319,45.9437563,103.645332,48.4357187,76.7352804,0,0
0,99.411203,18.0923608,10.3590917,59.4904731,33.4089383,64.3232858,79.9300598,0,0,52.4030805,81.7905495,23.8459607,32.2588147,53.0090042,111.2099458,54.619588,11.1093332,0,0
0,0,23.5595779,18.0413534,72.9050291,40.8889817,80.6393451,89.2288817,0,0,66.7188274,101.4208202,51.6124715,37.5583357,59.0084001,118.8261957,59.9689965,17.7259092,0,0
0,0,36.0085672,23.1589319,0,46.3560874,105.9868836,95.5789547,0,0,83.3172111,3.19304,62.3937426,52.2925067,63.8419418,23.8700645,74.067134,36.0715106,0,0
0,0,44.8574523,27.9569075,0,50.1905316,111.5030377,102.9950603,0,0,101.4496297,4.6088868,70.0918344,57.7414378,118.0037559,46.0179384,0,73.9560703,0,0
0,0,50.0067555,32.373382,0,55.7053492,123.8353022,107.8629114,0,0,9.382848,6.9090359,77.6255798,62.2552997,13.2641563,58.0502359,0,0,0,0
0,0,59.6563038,43.8890825,0,63.439462,132.434821,110.7948995,0,0,21.564908,10.0252809,85.7252538,69.9566376,23.7298267,70.5326607,0,0,0,0
0,0,74.5702679,49.4052397,0,73.2713302,6.8840751,116.8949037,0,0,23.9479644,21.4910796,27.9656665,86.1869291,37.1127495,87.7316428,0,0,0,0
0,0,84.3209047,54.8726013,0,9.8336733,12.1835668,119.7454595,0,0,30.8144055,23.7740753,52.179279,27.5640112,45.4612958,102.5633905,0,0,0,0
0,0,5.710137,64.0539858,0,18.233699,19.2815355,123.8782926,0,0,44.0802226,30.9741665,71.5620059,54.4145324,64.2438504,116.895421,0,0,0,0
0,0,10.3265474,83.8869074,0,33.2328508,79.8452378,132.1268761,0,0,60.4620244,35.6241727,81.260458,73.5612339,70.5933,23.1600356,0,0,0,0
0,0,12.860005,22.6932367,0,40.3655195,123.7748554,139.3741645,0,0,65.3119375,43.1391233,85.6124854,85.5427079,85.2412843,75.571259,0,0,0,0
0,0,18.2270204,32.0422699,0,49.8962194,6.2513486,143.0946381,0,0,81.9765298,51.022,0,0,103.1401273,106.8862776,0,0,0,0
0,0,23.175524,49.5063574,0,0,12.0845541,6.3151733,0,0,84.8093825,60.2546522,0,0,110.9561273,118.3360563,0,0,0,0
0,0,27.9763286,71.5903605,0,0,18.7669619,12.3140164,0,0,101.2592187,65.3212409,0,0,117.4386893,24.137073,0,0,0,0
0,0,32.0254563,10.5634786,0,0,33.666538,19.1471356,0,0,14.8571096,81.9532049,0,0,11.7263539,34.052585,0,0,0,0
0,0,38.490771,16.6956505,0,0,48.5148159,27.5623445,0,0,19.3894064,84.4356835,0,0,24.344356,38.985541,0,0,0,0
0,0,44.1747283,32.3468295,0,0,54.8979453,33.7286156,0,0,36.2223341,89.1858161,0,0,40.9574955,45.2349118,0,0,0,0
